"ensembl_gene_rec","gene_name","d0_rc","d6_rc"
"ENSG00000137207.11","YIPF3",1858,1551
"ENSG00000137210.13","TMEM14B",934,949
"ENSG00000137216.18","TMEM63B",1378,1629
"ENSG00000137218.10","FRS3",70,53
"ENSG00000137221.14","TJAP1",1086,1135
"ENSG00000137225.12","CAPN11",NA,1
"ENSG00000137265.14","IRF4",2,NA
"ENSG00000137266.14","SLC22A23",98,196
"ENSG00000137267.5","TUBB2A",44,61
"ENSG00000137269.14","LRRC1",281,328
"ENSG00000137273.5","FOXF2",17,2
"ENSG00000137274.12","BPHL",297,255
"ENSG00000137275.13","RIPK1",544,557
"ENSG00000137285.9","TUBB2B",16,30
"ENSG00000137288.9","UQCC2",372,685
"ENSG00000137309.19","HMGA1",1820,2348
"ENSG00000137310.11","TCF19",113,342
"ENSG00000137312.14","FLOT1",1662,1646
"ENSG00000137331.11","IER3",370,392
"ENSG00000137337.14","MDC1",476,1197
"ENSG00000137338.5","PGBD1",44,50
"ENSG00000137343.17","ATAT1",224,195
"ENSG00000137364.4","TPMT",419,907
"ENSG00000137393.9","RNF144B",543,870
"ENSG00000137404.14","NRM",41,91
"ENSG00000137409.19","MTCH1",1733,1979
"ENSG00000137411.17","VARS2",217,166
"ENSG00000137413.15","TAF8",339,304
"ENSG00000137414.5","FAM8A1",415,467
"ENSG00000137434.11","C6orf52",37,60
"ENSG00000137440.4","FGFBP1",19,81
"ENSG00000137449.15","CPEB2",230,95
"ENSG00000137460.8","FHDC1",93,106
"ENSG00000137462.7","TLR2",80,68
"ENSG00000137463.4","MGARP",1,NA
"ENSG00000137473.17","TTC29",NA,1
"ENSG00000137474.20","MYO7A",113,36
"ENSG00000137478.14","FCHSD2",770,1589
"ENSG00000137486.16","ARRB1",383,702
"ENSG00000137491.14","SLCO2B1",157,157
"ENSG00000137492.7","THAP12",881,981
"ENSG00000137494.13","ANKRD42",354,351
"ENSG00000137496.17","IL18BP",343,383
"ENSG00000137497.17","NUMA1",7835,7332
"ENSG00000137500.9","CCDC90B",437,585
"ENSG00000137501.17","SYTL2",157,63
"ENSG00000137502.9","RAB30",144,271
"ENSG00000137504.13","CREBZF",2849,2673
"ENSG00000137507.11","LRRC32",15,1
"ENSG00000137509.10","PRCP",1126,1090
"ENSG00000137513.9","NARS2",433,564
"ENSG00000137522.17","RNF121",738,777
"ENSG00000137547.8","MRPL15",1566,1737
"ENSG00000137558.8","PI15",66,60
"ENSG00000137561.4","TTPA",16,29
"ENSG00000137563.11","GGH",442,796
"ENSG00000137571.10","SLCO5A1",1,1
"ENSG00000137573.13","SULF1",55,3
"ENSG00000137574.10","TGS1",761,929
"ENSG00000137575.11","SDCBP",2473,3215
"ENSG00000137601.16","NEK1",107,93
"ENSG00000137628.16","DDX60",104,75
"ENSG00000137642.12","SORL1",969,773
"ENSG00000137648.17","TMPRSS4",3051,4909
"ENSG00000137656.11","BUD13",343,538
"ENSG00000137672.12","TRPC6",2,NA
"ENSG00000137673.8","MMP7",2125,340
"ENSG00000137675.4","MMP27",1,NA
"ENSG00000137691.12","CFAP300",28,8
"ENSG00000137692.11","DCUN1D5",549,836
"ENSG00000137693.13","YAP1",5664,4665
"ENSG00000137699.16","TRIM29",443,135
"ENSG00000137700.18","SLC37A4",432,489
"ENSG00000137707.13","BTG4",1,1
"ENSG00000137709.9","POU2F3",34,4
"ENSG00000137710.15","RDX",2429,3497
"ENSG00000137713.15","PPP2R1B",737,1095
"ENSG00000137714.2","FDX1",430,685
"ENSG00000137720.7","C11orf1",379,286
"ENSG00000137726.16","FXYD6",48,84
"ENSG00000137727.12","ARHGAP20",220,30
"ENSG00000137731.13","FXYD2",NA,3
"ENSG00000137745.11","MMP13",1,NA
"ENSG00000137747.15","TMPRSS13",36,20
"ENSG00000137752.23","CASP1",53,57
"ENSG00000137757.10","CASP5",NA,1
"ENSG00000137760.14","ALKBH8",159,156
"ENSG00000137764.19","MAP2K5",322,239
"ENSG00000137767.13","SQOR",103,212
"ENSG00000137770.13","CTDSPL2",1054,1119
"ENSG00000137776.16","SLTM",2193,2407
"ENSG00000137801.10","THBS1",1418,584
"ENSG00000137802.13","MAPKBP1",603,635
"ENSG00000137804.12","NUSAP1",453,1174
"ENSG00000137806.8","NDUFAF1",252,491
"ENSG00000137807.15","KIF23",1731,4201
"ENSG00000137809.16","ITGA11",8,5
"ENSG00000137812.19","KNL1",320,874
"ENSG00000137814.10","HAUS2",431,611
"ENSG00000137815.14","RTF1",1235,1372
"ENSG00000137817.16","PARP6",600,424
"ENSG00000137818.11","RPLP1",38758,25640
"ENSG00000137819.13","PAQR5",51,37
"ENSG00000137821.11","LRRC49",94,73
"ENSG00000137822.12","TUBGCP4",1134,1269
"ENSG00000137824.15","RMDN3",502,707
"ENSG00000137825.10","ITPKA",4,3
"ENSG00000137831.14","UACA",2109,1945
"ENSG00000137834.14","SMAD6",1770,2695
"ENSG00000137841.11","PLCB2",160,72
"ENSG00000137842.6","TMEM62",150,133
"ENSG00000137843.11","PAK6",168,144
"ENSG00000137845.14","ADAM10",2722,3328
"ENSG00000137857.17","DUOX1",334,110
"ENSG00000137860.11","SLC28A2",29,59
"ENSG00000137868.18","STRA6",68,46
"ENSG00000137869.14","CYP19A1",1,1
"ENSG00000137871.20","ZNF280D",239,97
"ENSG00000137872.16","SEMA6D",45,19
"ENSG00000137875.4","BCL2L10",5,2
"ENSG00000137876.9","RSL24D1",2278,2129
"ENSG00000137877.9","SPTBN5",292,68
"ENSG00000137878.17","GCOM1",10,10
"ENSG00000137880.5","GCHFR",156,488
"ENSG00000137936.17","BCAR3",184,209
"ENSG00000137941.16","TTLL7",150,103
"ENSG00000137942.16","FNBP1L",1929,1462
"ENSG00000137944.17","KYAT3",384,767
"ENSG00000137947.11","GTF2B",183,374
"ENSG00000137955.15","RABGGTB",1858,1382
"ENSG00000137959.15","IFI44L",324,49
"ENSG00000137962.12","ARHGAP29",1190,1532
"ENSG00000137965.10","IFI44",158,46
"ENSG00000137968.16","SLC44A5",120,68
"ENSG00000137970.7","RPL7P9",398,333
"ENSG00000137975.7","CLCA2",3,1
"ENSG00000137976.7","DNASE2B",NA,1
"ENSG00000137992.14","DBT",860,977
"ENSG00000137996.12","RTCA",398,509
"ENSG00000138002.14","IFT172",994,773
"ENSG00000138018.17","SELENOI",1533,1690
"ENSG00000138028.15","CGREF1",261,49
"ENSG00000138029.13","HADHB",1827,1339
"ENSG00000138030.12","KHK",171,203
"ENSG00000138031.14","ADCY3",507,264
"ENSG00000138032.20","PPM1B",394,443
"ENSG00000138035.14","PNPT1",686,711
"ENSG00000138036.18","DYNC2LI1",226,332
"ENSG00000138039.14","LHCGR",7,7
"ENSG00000138050.14","THUMPD2",333,294
"ENSG00000138061.11","CYP1B1",110,575
"ENSG00000138069.17","RAB1A",2239,3355
"ENSG00000138071.13","ACTR2",4013,6152
"ENSG00000138073.13","PREB",634,1042
"ENSG00000138074.14","SLC5A6",547,442
"ENSG00000138075.12","ABCG5",1,3
"ENSG00000138078.15","PREPL",1054,1440
"ENSG00000138079.13","SLC3A1",27,40
"ENSG00000138080.13","EMILIN1",16,7
"ENSG00000138081.20","FBXO11",893,961
"ENSG00000138083.4","SIX3",1,NA
"ENSG00000138085.16","ATRAID",977,1078
"ENSG00000138092.10","CENPO",260,573
"ENSG00000138095.18","LRPPRC",4784,4700
"ENSG00000138100.13","TRIM54",4,1
"ENSG00000138101.18","DTNB",401,336
"ENSG00000138107.12","ACTR1A",1067,1975
"ENSG00000138109.10","CYP2C9",1,NA
"ENSG00000138111.14","MFSD13A",84,121
"ENSG00000138115.13","CYP2C8",3,1
"ENSG00000138119.16","MYOF",3893,3944
"ENSG00000138131.3","LOXL4",196,47
"ENSG00000138134.11","STAMBPL1",18,40
"ENSG00000138135.6","CH25H",1,8
"ENSG00000138136.6","LBX1",NA,5
"ENSG00000138138.13","ATAD1",636,566
"ENSG00000138160.5","KIF11",409,1046
"ENSG00000138161.13","CUZD1",7,14
"ENSG00000138162.18","TACC2",348,105
"ENSG00000138166.5","DUSP5",398,318
"ENSG00000138172.10","CALHM2",215,66
"ENSG00000138175.8","ARL3",408,520
"ENSG00000138180.15","CEP55",420,1652
"ENSG00000138182.14","KIF20B",221,492
"ENSG00000138185.19","ENTPD1",33,27
"ENSG00000138190.16","EXOC6",190,282
"ENSG00000138193.15","PLCE1",353,333
"ENSG00000138207.13","RBP4",11,6
"ENSG00000138231.12","DBR1",315,479
"ENSG00000138246.16","DNAJC13",1183,1500
"ENSG00000138271.5","GPR87",2,2
"ENSG00000138279.15","ANXA7",625,833
"ENSG00000138286.14","FAM149B1",162,187
"ENSG00000138303.17","ASCC1",216,254
"ENSG00000138311.16","ZNF365",3,5
"ENSG00000138316.10","ADAMTS14",199,72
"ENSG00000138326.19","RPS24",10397,7319
"ENSG00000138336.8","TET1",13,11
"ENSG00000138346.14","DNA2",163,314
"ENSG00000138356.13","AOX1",14,10
"ENSG00000138363.14","ATIC",1970,1859
"ENSG00000138375.12","SMARCAL1",313,400
"ENSG00000138376.10","BARD1",414,680
"ENSG00000138378.18","STAT4",1,2
"ENSG00000138379.4","MSTN",2,3
"ENSG00000138380.17","CARF",290,209
"ENSG00000138381.9","ASNSD1",556,563
"ENSG00000138382.14","METTL5",510,585
"ENSG00000138385.15","SSB",2619,3530
"ENSG00000138386.16","NAB1",960,1219
"ENSG00000138398.15","PPIG",1379,2057
"ENSG00000138399.17","FASTKD1",589,676
"ENSG00000138400.12","MDH1B",203,74
"ENSG00000138411.12","HECW2",18,1
"ENSG00000138413.13","IDH1",3454,20033
"ENSG00000138430.15","OLA1",2396,2633
"ENSG00000138433.15","CIR1",510,454
"ENSG00000138434.16","ITPRID2",1017,1845
"ENSG00000138435.15","CHRNA1",2,109
"ENSG00000138439.11","FAM117B",237,266
"ENSG00000138442.9","WDR12",1029,1171
"ENSG00000138443.15","ABI2",1594,1378
"ENSG00000138448.11","ITGAV",2202,2806
"ENSG00000138449.10","SLC40A1",3170,483
"ENSG00000138459.8","SLC35A5",508,595
"ENSG00000138463.8","DIRC2",280,277
"ENSG00000138468.15","SENP7",319,432
"ENSG00000138495.6","COX17",235,578
"ENSG00000138496.16","PARP9",796,672
"ENSG00000138587.5","MNS1",542,578
"ENSG00000138592.13","USP8",1294,1292
"ENSG00000138593.8","SECISBP2L",2115,1606
"ENSG00000138594.13","TMOD3",2096,2009
"ENSG00000138600.9","SPPL2A",1034,1303
"ENSG00000138604.9","GLCE",608,479
"ENSG00000138606.19","SHF",82,62
"ENSG00000138613.13","APH1B",131,74
"ENSG00000138614.14","INTS14",940,970
"ENSG00000138615.5","CILP",14,3
"ENSG00000138617.15","PARP16",191,159
"ENSG00000138621.11","PPCDC",68,135
"ENSG00000138622.3","HCN4",4,1
"ENSG00000138623.10","SEMA7A",39,34
"ENSG00000138629.15","UBL7",242,247
"ENSG00000138639.17","ARHGAP24",3,1
"ENSG00000138640.14","FAM13A",616,339
"ENSG00000138641.16","HERC3",263,265
"ENSG00000138642.14","HERC6",180,102
"ENSG00000138646.8","HERC5",118,177
"ENSG00000138650.8","PCDH10",7,5
"ENSG00000138653.9","NDST4",1,NA
"ENSG00000138658.15","ZGRF1",97,140
"ENSG00000138660.11","AP1AR",317,386
"ENSG00000138663.8","COPS4",207,281
"ENSG00000138668.18","HNRNPD",3341,4069
"ENSG00000138669.9","PRKG2",26,5
"ENSG00000138670.17","RASGEF1B",94,22
"ENSG00000138674.16","SEC31A",1214,1366
"ENSG00000138675.16","FGF5",1,NA
"ENSG00000138678.10","GPAT3",24,65
"ENSG00000138685.15","FGF2",38,26
"ENSG00000138686.9","BBS7",156,163
"ENSG00000138688.15","KIAA1109",587,436
"ENSG00000138696.10","BMPR1B",220,171
"ENSG00000138698.14","RAP1GDS1",336,339
"ENSG00000138709.18","LARP1B",294,298
"ENSG00000138735.15","PDE5A",113,117
"ENSG00000138738.10","PRDM5",54,72
"ENSG00000138744.14","NAAA",164,140
"ENSG00000138750.14","NUP54",345,408
"ENSG00000138755.5","CXCL9",9,1
"ENSG00000138756.17","BMP2K",389,478
"ENSG00000138757.14","G3BP2",1452,1732
"ENSG00000138758.11","SEPT11",474,904
"ENSG00000138759.18","FRAS1",240,463
"ENSG00000138760.9","SCARB2",1848,1100
"ENSG00000138764.14","CCNG2",446,743
"ENSG00000138767.13","CNOT6L",297,230
"ENSG00000138768.14","USO1",1086,1109
"ENSG00000138769.10","CDKL2",29,30
"ENSG00000138771.15","SHROOM3",1328,1182
"ENSG00000138772.12","ANXA3",960,1052
"ENSG00000138777.19","PPA2",347,413
"ENSG00000138778.11","CENPE",220,618
"ENSG00000138780.14","GSTCD",128,193
"ENSG00000138785.14","INTS12",104,123
"ENSG00000138792.9","ENPEP",24,9
"ENSG00000138794.9","CASP6",214,289
"ENSG00000138795.9","LEF1",12,2
"ENSG00000138796.16","HADH",642,705
"ENSG00000138798.11","EGF",3,3
"ENSG00000138801.8","PAPSS1",1424,946
"ENSG00000138802.11","SEC24B",395,427
"ENSG00000138814.16","PPP3CA",429,510
"ENSG00000138821.12","SLC39A8",1151,2210
"ENSG00000138823.13","MTTP",9,9
"ENSG00000138829.11","FBN2",48,69
"ENSG00000138834.12","MAPK8IP3",919,788
"ENSG00000138835.22","RGS3",571,944
"ENSG00000138867.16","GUCD1",632,740
"ENSG00000138942.15","RNF185",299,486
"ENSG00000138944.7","SHISAL1",17,2
"ENSG00000138964.16","PARVG",81,52
"ENSG00000139044.11","B4GALNT3",418,712
"ENSG00000139055.6","ERP27",219,106
"ENSG00000139083.10","ETV6",811,668
"ENSG00000139112.10","GABARAPL1",475,753
"ENSG00000139116.18","KIF21A",377,414
"ENSG00000139117.13","CPNE8",NA,6
"ENSG00000139131.12","YARS2",228,402
"ENSG00000139132.14","FGD4",1064,656
"ENSG00000139133.6","ALG10",73,83
"ENSG00000139146.13","SINHCAF",3007,2683
"ENSG00000139154.14","AEBP2",820,843
"ENSG00000139160.13","ETFBKMT",65,88
"ENSG00000139163.15","ETNK1",1266,1137
"ENSG00000139168.7","ZCRB1",548,726
"ENSG00000139173.9","TMEM117",56,73
"ENSG00000139174.11","PRICKLE1",233,279
"ENSG00000139178.10","C1RL",571,522
"ENSG00000139180.10","NDUFA9",729,831
"ENSG00000139182.14","CLSTN3",879,622
"ENSG00000139187.9","KLRG1",30,34
"ENSG00000139190.16","VAMP1",150,174
"ENSG00000139192.11","TAPBPL",265,193
"ENSG00000139193.3","CD27",NA,2
"ENSG00000139194.7","RBP5",7,5
"ENSG00000139197.10","PEX5",1135,998
"ENSG00000139200.13","PIANP",NA,6
"ENSG00000139209.15","SLC38A4",18,18
"ENSG00000139211.6","AMIGO2",102,155
"ENSG00000139218.17","SCAF11",2285,2232
"ENSG00000139219.18","COL2A1",5,9
"ENSG00000139220.16","PPFIA2",1,NA
"ENSG00000139233.6","LLPH",548,781
"ENSG00000139239.7","RPL14P1",52,45
"ENSG00000139263.11","LRIG3",448,529
"ENSG00000139266.5","MARCH9",211,301
"ENSG00000139269.2","INHBE",NA,35
"ENSG00000139278.9","GLIPR1",77,65
"ENSG00000139289.13","PHLDA1",2095,8452
"ENSG00000139291.13","TMEM19",432,831
"ENSG00000139292.12","LGR5",1,3
"ENSG00000139304.13","PTPRQ",18,1
"ENSG00000139318.7","DUSP6",2293,5255
"ENSG00000139323.13","POC1B",815,703
"ENSG00000139324.11","TMTC3",357,497
"ENSG00000139329.4","LUM",4,3
"ENSG00000139343.10","SNRPF",885,2128
"ENSG00000139344.7","AMDHD1",8,6
"ENSG00000139350.11","NEDD1",371,623
"ENSG00000139351.14","SYCP3",6,3
"ENSG00000139352.3","ASCL1",5,3
"ENSG00000139354.10","GAS2L3",146,423
"ENSG00000139364.10","TMEM132B",2,2
"ENSG00000139370.11","SLC15A4",327,206
"ENSG00000139372.14","TDG",902,1279
"ENSG00000139405.15","RITA1",368,621
"ENSG00000139410.14","SDSL",214,286
"ENSG00000139428.11","MMAB",572,1266
"ENSG00000139433.9","GLTP",522,753
"ENSG00000139436.20","GIT2",573,576
"ENSG00000139437.17","TCHP",366,409
"ENSG00000139438.5","FAM222A",148,125
"ENSG00000139445.17","FOXN4",4,8
"ENSG00000139496.15","NUP58",668,818
"ENSG00000139505.11","MTMR6",161,178
"ENSG00000139508.14","SLC46A3",5,17
"ENSG00000139514.12","SLC7A1",2070,1562
"ENSG00000139515.5","PDX1",NA,1
"ENSG00000139517.8","LNX2",188,208
"ENSG00000139531.12","SUOX",237,423
"ENSG00000139537.10","CCDC65",1,3
"ENSG00000139540.11","SLC39A5",4,2
"ENSG00000139546.10","TARBP2",507,597
"ENSG00000139547.7","RDH16",9,12
"ENSG00000139549.3","DHH",2,NA
"ENSG00000139567.12","ACVRL1",25,18
"ENSG00000139572.3","GPR84",1,5
"ENSG00000139579.12","NABP2",562,930
"ENSG00000139597.17","N4BP2L1",71,65
"ENSG00000139613.11","SMARCC2",2457,2204
"ENSG00000139618.14","BRCA2",153,288
"ENSG00000139620.12","KANSL2",393,465
"ENSG00000139624.12","CERS5",399,266
"ENSG00000139625.12","MAP3K12",436,364
"ENSG00000139626.15","ITGB7",376,283
"ENSG00000139629.15","GALNT6",883,603
"ENSG00000139631.18","CSAD",547,375
"ENSG00000139636.15","LMBR1L",284,250
"ENSG00000139637.13","C12orf10",602,598
"ENSG00000139641.12","ESYT1",3439,2594
"ENSG00000139644.12","TMBIM6",11665,12162
"ENSG00000139645.9","ANKRD52",1963,2429
"ENSG00000139651.10","ZNF740",1094,1494
"ENSG00000139668.8","WDFY2",562,478
"ENSG00000139675.12","HNRNPA1L2",134,110
"ENSG00000139679.15","LPAR6",39,39
"ENSG00000139684.13","ESD",703,798
"ENSG00000139687.15","RB1",249,398
"ENSG00000139697.13","SBNO1",2357,2986
"ENSG00000139714.12","MORN3",56,46
"ENSG00000139718.10","SETD1B",1276,1080
"ENSG00000139719.10","VPS33A",269,344
"ENSG00000139722.6","VPS37B",811,493
"ENSG00000139725.7","RHOF",793,1831
"ENSG00000139726.10","DENR",2146,2649
"ENSG00000139734.18","DIAPH3",404,689
"ENSG00000139737.21","SLAIN1",350,521
"ENSG00000139746.15","RBM26",1506,1390
"ENSG00000139767.9","SRRM4",NA,2
"ENSG00000139780.7","METTL21C",4,1
"ENSG00000139793.18","MBNL2",1223,674
"ENSG00000139797.7","RNF113B",NA,1
"ENSG00000139800.8","ZIC5",162,318
"ENSG00000139826.5","ABHD13",251,296
"ENSG00000139832.4","RAB20",926,614
"ENSG00000139835.13","GRTP1",108,315
"ENSG00000139842.14","CUL4A",1988,1867
"ENSG00000139865.16","TTC6",72,46
"ENSG00000139874.5","SSTR1",1,NA
"ENSG00000139880.19","CDH24",216,161
"ENSG00000139890.9","REM2",8,21
"ENSG00000139899.10","CBLN3",21,15
"ENSG00000139908.14","TSSK4",12,14
"ENSG00000139910.19","NOVA1",57,111
"ENSG00000139914.6","FITM1",1,1
"ENSG00000139915.19","MDGA2",2,3
"ENSG00000139921.12","TMX1",1173,895
"ENSG00000139926.15","FRMD6",74,81
"ENSG00000139946.9","PELI2",577,372
"ENSG00000139970.16","RTN1",41,36
"ENSG00000139971.15","ARMH4",49,70
"ENSG00000139973.16","SYT16",3,NA
"ENSG00000139974.15","SLC38A6",78,84
"ENSG00000139977.13","NAA30",713,973
"ENSG00000139985.6","ADAM21",6,26
"ENSG00000139988.9","RDH12",2,2
"ENSG00000139990.17","DCAF5",1066,1448
"ENSG00000139998.15","RAB15",88,57
"ENSG00000140006.11","WDR89",329,349
"ENSG00000140009.18","ESR2",2,3
"ENSG00000140022.11","STON2",822,589
"ENSG00000140025.15","EFCAB11",187,242
"ENSG00000140030.5","GPR65",8,7
"ENSG00000140043.11","PTGR2",432,650
"ENSG00000140044.12","JDP2",2030,1241
"ENSG00000140057.8","AK7",73,105
"ENSG00000140067.6","FAM181A",21,15
"ENSG00000140090.17","SLC24A4",4,1
"ENSG00000140092.14","FBLN5",57,55
"ENSG00000140093.9","SERPINA10",NA,1
"ENSG00000140104.13","CLBA1",337,297
"ENSG00000140105.17","WARS",1076,2382
"ENSG00000140153.17","WDR20",344,438
"ENSG00000140157.14","NIPA2",878,1120
"ENSG00000140199.11","SLC12A6",424,493
"ENSG00000140254.12","DUOXA1",3,2
"ENSG00000140259.6","MFAP1",527,1001
"ENSG00000140262.17","TCF12",1471,1671
"ENSG00000140263.13","SORD",1601,1498
"ENSG00000140264.19","SERF2",4369,8170
"ENSG00000140265.12","ZSCAN29",496,560
"ENSG00000140274.13","DUOXA2",3,NA
"ENSG00000140279.12","DUOX2",12,3
"ENSG00000140280.13","LYSMD2",108,107
"ENSG00000140284.10","SLC27A2",69,35
"ENSG00000140285.9","FGF7",1,NA
"ENSG00000140297.12","GCNT3",74,26
"ENSG00000140299.11","BNIP2",1373,888
"ENSG00000140307.10","GTF2A2",1068,2153
"ENSG00000140319.10","SRP14",3211,5521
"ENSG00000140320.11","BAHD1",516,762
"ENSG00000140323.5","DISP2",10,NA
"ENSG00000140326.13","CDAN1",441,434
"ENSG00000140332.15","TLE3",920,1445
"ENSG00000140350.15","ANP32A",5435,7242
"ENSG00000140365.15","COMMD4",457,747
"ENSG00000140367.11","UBE2Q2",315,278
"ENSG00000140368.12","PSTPIP1",13,10
"ENSG00000140374.15","ETFA",594,985
"ENSG00000140379.7","BCL2A1",5,17
"ENSG00000140382.14","HMG20A",312,347
"ENSG00000140386.12","SCAPER",98,125
"ENSG00000140391.14","TSPAN3",3244,3074
"ENSG00000140395.8","WDR61",345,404
"ENSG00000140396.12","NCOA2",1218,1219
"ENSG00000140398.13","NEIL1",81,65
"ENSG00000140400.16","MAN2C1",901,874
"ENSG00000140403.12","DNAJA4",5,12
"ENSG00000140406.3","TLNRD1",200,327
"ENSG00000140416.20","TPM1",2140,1333
"ENSG00000140443.14","IGF1R",586,1119
"ENSG00000140450.8","ARRDC4",18,73
"ENSG00000140451.12","PIF1",249,810
"ENSG00000140455.16","USP3",1667,1077
"ENSG00000140459.17","CYP11A1",1,4
"ENSG00000140463.13","BBS4",92,110
"ENSG00000140464.19","PML",1062,997
"ENSG00000140465.13","CYP1A1",NA,120
"ENSG00000140470.13","ADAMTS17",10,3
"ENSG00000140471.16","LINS1",81,115
"ENSG00000140474.13","ULK3",1037,690
"ENSG00000140479.16","PCSK6",NA,14
"ENSG00000140481.14","CCDC33",64,125
"ENSG00000140488.15","CELF6",2,NA
"ENSG00000140497.16","SCAMP2",671,811
"ENSG00000140505.6","CYP1A2",1,NA
"ENSG00000140506.16","LMAN1L",1,4
"ENSG00000140511.11","HAPLN3",57,93
"ENSG00000140519.13","RHCG",17,6
"ENSG00000140521.13","POLG",589,639
"ENSG00000140525.17","FANCI",452,710
"ENSG00000140526.17","ABHD2",616,533
"ENSG00000140527.14","WDR93",11,2
"ENSG00000140534.13","TICRR",253,534
"ENSG00000140543.14","DET1",29,9
"ENSG00000140545.14","MFGE8",352,568
"ENSG00000140548.9","ZNF710",192,197
"ENSG00000140553.17","UNC45A",663,686
"ENSG00000140557.11","ST8SIA2",11,9
"ENSG00000140563.14","MCTP2",96,71
"ENSG00000140564.11","FURIN",535,600
"ENSG00000140575.12","IQGAP1",3047,3487
"ENSG00000140577.15","CRTC3",252,303
"ENSG00000140598.14","EFL1",238,264
"ENSG00000140600.16","SH3GL3",25,12
"ENSG00000140612.13","SEC11A",1262,1385
"ENSG00000140623.13","SEPT12",7,6
"ENSG00000140632.16","GLYR1",968,1371
"ENSG00000140650.11","PMM2",180,274
"ENSG00000140675.12","SLC5A2",78,59
"ENSG00000140678.16","ITGAX",49,249
"ENSG00000140682.18","TGFB1I1",6,11
"ENSG00000140688.16","C16orf58",943,543
"ENSG00000140691.16","ARMC5",95,79
"ENSG00000140694.16","PARN",352,386
"ENSG00000140718.20","FTO",210,266
"ENSG00000140740.10","UQCRC2",3974,3960
"ENSG00000140743.7","CDR2",156,359
"ENSG00000140749.8","IGSF6",2,217
"ENSG00000140750.16","ARHGAP17",345,296
"ENSG00000140795.12","MYLK3",21,12
"ENSG00000140807.6","NKD1",66,29
"ENSG00000140829.11","DHX38",696,879
"ENSG00000140830.8","TXNL4B",170,182
"ENSG00000140832.9","MARVELD3",227,276
"ENSG00000140835.9","CHST4",213,43
"ENSG00000140836.16","ZFHX3",631,827
"ENSG00000140839.11","CLEC18B",13,1
"ENSG00000140848.16","CPNE2",316,356
"ENSG00000140853.15","NLRC5",165,155
"ENSG00000140854.12","KATNB1",310,257
"ENSG00000140859.15","KIFC3",198,117
"ENSG00000140873.15","ADAMTS18",19,83
"ENSG00000140876.11","NUDT7",26,33
"ENSG00000140905.10","GCSH",230,340
"ENSG00000140931.19","CMTM3",294,112
"ENSG00000140932.9","CMTM2",1,NA
"ENSG00000140937.13","CDH11",34,451
"ENSG00000140939.14","NOL3",203,133
"ENSG00000140941.12","MAP1LC3B",438,581
"ENSG00000140943.16","MBTPS1",1194,1034
"ENSG00000140948.11","ZCCHC14",498,587
"ENSG00000140950.15","TLDC1",127,127
"ENSG00000140961.12","OSGIN1",53,94
"ENSG00000140968.10","IRF8",25,13
"ENSG00000140983.13","RHOT2",934,937
"ENSG00000140986.7","RPL3L",1,NA
"ENSG00000140987.19","ZSCAN32",98,118
"ENSG00000140988.15","RPS2",23316,15288
"ENSG00000140990.14","NDUFB10",684,834
"ENSG00000140992.18","PDPK1",1154,1464
"ENSG00000140993.10","TIGD7",64,70
"ENSG00000140995.16","DEF8",197,266
"ENSG00000141002.19","TCF25",978,994
"ENSG00000141012.12","GALNS",307,351
"ENSG00000141013.16","GAS8",412,409
"ENSG00000141026.5","MED9",168,238
"ENSG00000141027.20","NCOR1",769,1101
"ENSG00000141030.12","COPS3",512,860
"ENSG00000141034.9","GID4",134,134
"ENSG00000141040.14","ZNF287",31,43
"ENSG00000141068.14","KSR1",103,57
"ENSG00000141076.17","UTP4",492,461
"ENSG00000141084.10","RANBP10",358,297
"ENSG00000141086.17","CTRL",1,1
"ENSG00000141098.12","GFOD2",285,275
"ENSG00000141101.12","NOB1",640,464
"ENSG00000141127.14","PRPSAP2",282,306
"ENSG00000141179.13","PCTP",417,948
"ENSG00000141198.15","TOM1L1",749,904
"ENSG00000141219.15","C17orf80",408,554
"ENSG00000141232.4","TOB1",747,761
"ENSG00000141252.19","VPS53",351,590
"ENSG00000141258.12","SGSM2",1020,805
"ENSG00000141279.15","NPEPPS",2344,1494
"ENSG00000141293.15","SKAP1",61,73
"ENSG00000141294.9","LRRC46",17,18
"ENSG00000141295.13","SCRN2",360,458
"ENSG00000141298.18","SSH2",257,393
"ENSG00000141314.12","RHBDL3",NA,3
"ENSG00000141337.12","ARSG",107,33
"ENSG00000141338.13","ABCA8",5,NA
