"ensembl_gene_rec","gene_name","d0_rc","d6_rc"
"ENSG00000122862.4","SRGN",619,118
"ENSG00000122863.5","CHST3",43,168
"ENSG00000122870.11","BICC1",23,4
"ENSG00000122873.11","CISD1",275,373
"ENSG00000122877.15","EGR2",75,6
"ENSG00000122882.10","ECD",540,621
"ENSG00000122884.12","P4HA1",2971,1108
"ENSG00000122912.14","SLC25A16",502,436
"ENSG00000122952.16","ZWINT",546,1202
"ENSG00000122958.14","VPS26A",1436,1999
"ENSG00000122965.10","RBM19",742,550
"ENSG00000122966.15","CIT",352,813
"ENSG00000122970.15","IFT81",507,344
"ENSG00000122971.8","ACADS",226,206
"ENSG00000122986.13","HVCN1",9,31
"ENSG00000123009.4","NME2P1",NA,1
"ENSG00000123064.12","DDX54",1525,1700
"ENSG00000123066.8","MED13L",2662,1990
"ENSG00000123080.10","CDKN2C",16,74
"ENSG00000123091.4","RNF11",1192,1146
"ENSG00000123094.15","RASSF8",167,309
"ENSG00000123095.5","BHLHE41",744,720
"ENSG00000123096.11","SSPN",110,141
"ENSG00000123104.11","ITPR2",652,371
"ENSG00000123106.10","CCDC91",263,280
"ENSG00000123119.11","NECAB1",6,4
"ENSG00000123124.13","WWP1",1200,1148
"ENSG00000123130.16","ACOT9",326,344
"ENSG00000123131.12","PRDX4",338,242
"ENSG00000123136.14","DDX39A",960,1289
"ENSG00000123143.12","PKN1",2280,3569
"ENSG00000123144.10","TRIR",1544,1521
"ENSG00000123146.19","ADGRE5",917,594
"ENSG00000123154.11","WDR83",109,177
"ENSG00000123159.15","GIPC1",2819,3143
"ENSG00000123165.8","ACTRT1",1,NA
"ENSG00000123178.14","SPRYD7",222,342
"ENSG00000123179.13","EBPL",279,325
"ENSG00000123191.14","ATP7B",398,288
"ENSG00000123200.16","ZC3H13",1861,1568
"ENSG00000123201.14","GUCY1B2",21,5
"ENSG00000123213.22","NLN",816,786
"ENSG00000123219.12","CENPK",75,191
"ENSG00000123240.16","OPTN",2497,2194
"ENSG00000123243.14","ITIH5",871,490
"ENSG00000123268.8","ATF1",477,397
"ENSG00000123297.17","TSFM",433,411
"ENSG00000123329.17","ARHGAP9",37,21
"ENSG00000123338.12","NCKAP1L",130,107
"ENSG00000123342.15","MMP19",111,19
"ENSG00000123349.13","PFDN5",2387,2145
"ENSG00000123352.17","SPATS2",531,739
"ENSG00000123353.9","ORMDL2",655,551
"ENSG00000123358.19","NR4A1",2034,484
"ENSG00000123360.11","PDE1B",13,1
"ENSG00000123374.10","CDK2",1371,1420
"ENSG00000123384.13","LRP1",4754,3004
"ENSG00000123388.4","HOXC11",1,1
"ENSG00000123395.14","ATG101",1143,1287
"ENSG00000123405.13","NFE2",8,2
"ENSG00000123407.3","HOXC12",1,1
"ENSG00000123411.14","IKZF4",279,195
"ENSG00000123415.15","SMUG1",758,688
"ENSG00000123416.15","TUBA1B",7236,12063
"ENSG00000123427.16","EEF1AKMT3",121,78
"ENSG00000123444.13","KBTBD4",505,233
"ENSG00000123453.17","SARDH",35,27
"ENSG00000123472.12","ATPAF1",516,493
"ENSG00000123473.15","STIL",192,512
"ENSG00000123485.11","HJURP",254,731
"ENSG00000123496.7","IL13RA2",3,4
"ENSG00000123500.9","COL10A1",1,NA
"ENSG00000123505.15","AMD1",1026,1327
"ENSG00000123545.5","NDUFAF4",286,335
"ENSG00000123552.17","USP45",214,240
"ENSG00000123562.16","MORF4L2",2847,2719
"ENSG00000123570.3","RAB9B",16,12
"ENSG00000123572.16","NRK",2,1
"ENSG00000123575.8","FAM199X",673,716
"ENSG00000123576.5","ESX1",1,2
"ENSG00000123595.7","RAB9A",192,208
"ENSG00000123600.19","METTL8",327,216
"ENSG00000123607.14","TTC21B",429,345
"ENSG00000123609.10","NMI",563,491
"ENSG00000123610.4","TNFAIP6",4,15
"ENSG00000123612.15","ACVR1C",21,15
"ENSG00000123636.17","BAZ2B",1669,1038
"ENSG00000123643.12","SLC36A1",202,198
"ENSG00000123684.12","LPGAT1",670,908
"ENSG00000123685.8","BATF3",10,6
"ENSG00000123689.5","G0S2",24,27
"ENSG00000123700.4","KCNJ2",11,8
"ENSG00000123728.9","RAP2C",263,281
"ENSG00000123737.12","EXOSC9",293,285
"ENSG00000123739.10","PLA2G12A",383,425
"ENSG00000123810.7","B9D2",87,37
"ENSG00000123815.11","COQ8B",524,401
"ENSG00000123836.14","PFKFB2",861,1146
"ENSG00000123843.12","C4BPB",1,1
"ENSG00000123870.10","ZNF137P",86,79
"ENSG00000123892.11","RAB38",27,23
"ENSG00000123901.8","GPR83",6,NA
"ENSG00000123908.11","AGO2",3502,2910
"ENSG00000123933.16","MXD4",1067,728
"ENSG00000123965.13","PMS2P5",12,16
"ENSG00000123975.4","CKS2",286,678
"ENSG00000123977.9","DAW1",1,NA
"ENSG00000123983.13","ACSL3",1407,2739
"ENSG00000123989.13","CHPF",2143,1890
"ENSG00000123992.19","DNPEP",893,784
"ENSG00000123999.4","INHA",59,10
"ENSG00000124006.14","OBSL1",3048,1210
"ENSG00000124019.9","FAM124B",1,2
"ENSG00000124067.16","SLC12A4",946,739
"ENSG00000124074.11","ENKD1",163,160
"ENSG00000124092.12","CTCFL",1049,331
"ENSG00000124097.7","HMGB1P1",10,11
"ENSG00000124098.9","FAM210B",1060,509
"ENSG00000124102.4","PI3",52,455
"ENSG00000124103.8","FAM209A",3,7
"ENSG00000124104.18","SNX21",424,452
"ENSG00000124107.5","SLPI",5764,6584
"ENSG00000124116.18","WFDC3",15,7
"ENSG00000124120.10","TTPAL",786,725
"ENSG00000124126.13","PREX1",658,661
"ENSG00000124134.8","KCNS1",28,34
"ENSG00000124140.13","SLC12A5",4,12
"ENSG00000124143.10","ARHGAP40",265,188
"ENSG00000124145.6","SDC4",5275,8615
"ENSG00000124151.18","NCOA3",2326,2870
"ENSG00000124155.17","PIGT",3010,2915
"ENSG00000124157.6","SEMG2",1,NA
"ENSG00000124159.15","MATN4",4,3
"ENSG00000124160.11","NCOA5",1336,904
"ENSG00000124164.15","VAPB",1928,2067
"ENSG00000124171.8","PARD6B",1866,1091
"ENSG00000124172.9","ATP5F1E",2224,1970
"ENSG00000124177.14","CHD6",3140,2042
"ENSG00000124181.14","PLCG1",2534,2334
"ENSG00000124191.17","TOX2",88,243
"ENSG00000124193.14","SRSF6",6249,3201
"ENSG00000124194.16","GDAP1L1",NA,5
"ENSG00000124196.5","GTSF1L",NA,1
"ENSG00000124198.8","ARFGEF2",2944,3268
"ENSG00000124201.14","ZNFX1",2515,1633
"ENSG00000124203.6","ZNF831",1,NA
"ENSG00000124205.16","EDN3",1,NA
"ENSG00000124207.16","CSE1L",2770,3479
"ENSG00000124209.3","RAB22A",1344,1223
"ENSG00000124212.5","PTGIS",127,23
"ENSG00000124214.19","STAU1",4365,3748
"ENSG00000124215.16","CDH26",12,16
"ENSG00000124216.3","SNAI1",17,30
"ENSG00000124217.4","MOCS3",499,363
"ENSG00000124222.22","STX16",3145,3679
"ENSG00000124224.16","PPP4R1L",71,113
"ENSG00000124225.15","PMEPA1",1273,251
"ENSG00000124226.10","RNF114",2220,2964
"ENSG00000124228.14","DDX27",2333,2808
"ENSG00000124232.10","RBPJL",5,6
"ENSG00000124237.5","C20orf85",18,1
"ENSG00000124243.17","BCAS4",412,164
"ENSG00000124249.6","KCNK15",547,122
"ENSG00000124251.10","TP53TG5",5,3
"ENSG00000124253.10","PCK1",210,5
"ENSG00000124256.14","ZBP1",10,6
"ENSG00000124257.6","NEURL2",59,52
"ENSG00000124260.11","MAGEA10",3,1
"ENSG00000124275.14","MTRR",301,313
"ENSG00000124279.11","FASTKD3",99,76
"ENSG00000124299.13","PEPD",516,410
"ENSG00000124302.12","CHST8",3,NA
"ENSG00000124313.14","IQSEC2",154,119
"ENSG00000124343.13","XG",1,NA
"ENSG00000124356.15","STAMBP",1117,1087
"ENSG00000124357.12","NAGK",1557,1702
"ENSG00000124370.10","MCEE",66,83
"ENSG00000124374.8","PAIP2B",380,193
"ENSG00000124380.10","SNRNP27",698,848
"ENSG00000124383.8","MPHOSPH10",967,896
"ENSG00000124391.4","IL17C",NA,1
"ENSG00000124399.4","NDUFB4P12",1,NA
"ENSG00000124406.16","ATP8A1",86,72
"ENSG00000124422.11","USP22",4737,3329
"ENSG00000124429.17","POF1B",140,65
"ENSG00000124440.15","HIF3A",728,210
"ENSG00000124444.15","ZNF576",137,112
"ENSG00000124449.6","IRGC",2,NA
"ENSG00000124459.11","ZNF45",164,131
"ENSG00000124466.8","LYPD3",273,284
"ENSG00000124486.12","USP9X",1999,1367
"ENSG00000124491.15","F13A1",33,NA
"ENSG00000124493.13","GRM4",5,4
"ENSG00000124496.12","TRERF1",484,305
"ENSG00000124507.10","PACSIN1",110,181
"ENSG00000124508.16","BTN2A2",202,262
"ENSG00000124523.15","SIRT5",489,311
"ENSG00000124532.14","MRS2",661,793
"ENSG00000124535.15","WRNIP1",1121,995
"ENSG00000124541.6","RRP36",533,886
"ENSG00000124549.14","BTN2A3P",62,25
"ENSG00000124557.12","BTN1A1",NA,1
"ENSG00000124562.9","SNRPC",791,942
"ENSG00000124570.19","SERPINB6",746,812
"ENSG00000124571.17","XPO5",1124,1513
"ENSG00000124574.14","ABCC10",782,969
"ENSG00000124575.6","HIST1H1D",2,3
"ENSG00000124587.13","PEX6",461,556
"ENSG00000124588.19","NQO2",368,609
"ENSG00000124593.16","AL365205.1",158,121
"ENSG00000124596.16","OARD1",343,370
"ENSG00000124602.9","UNC5CL",88,43
"ENSG00000124608.4","AARS2",437,508
"ENSG00000124613.8","ZNF391",81,62
"ENSG00000124614.15","RPS10",1363,1140
"ENSG00000124615.19","MOCS1",232,189
"ENSG00000124635.8","HIST1H2BJ",11,27
"ENSG00000124641.15","MED20",380,463
"ENSG00000124657.1","OR2B6",1,4
"ENSG00000124659.6","TBCC",429,343
"ENSG00000124664.10","SPDEF",8,10
"ENSG00000124678.17","TCP11",15,7
"ENSG00000124688.13","MAD2L1BP",295,355
"ENSG00000124702.17","KLHDC3",1680,1525
"ENSG00000124713.5","GNMT",1,3
"ENSG00000124721.17","DNAH8",1,NA
"ENSG00000124731.12","TREM1",59,5
"ENSG00000124733.4","MEA1",796,755
"ENSG00000124743.5","KLHL31",97,66
"ENSG00000124749.16","COL21A1",NA,1
"ENSG00000124762.13","CDKN1A",643,1099
"ENSG00000124766.6","SOX4",4179,1819
"ENSG00000124767.6","GLO1",2781,4069
"ENSG00000124772.11","CPNE5",2,7
"ENSG00000124782.19","RREB1",1461,1673
"ENSG00000124783.13","SSR1",3163,3808
"ENSG00000124784.8","RIOK1",411,409
"ENSG00000124785.8","NRN1",3,2
"ENSG00000124786.11","SLC35B3",431,533
"ENSG00000124787.13","RPP40",85,127
"ENSG00000124788.18","ATXN1",699,688
"ENSG00000124789.11","NUP153",1268,1459
"ENSG00000124795.15","DEK",2271,2580
"ENSG00000124802.11","EEF1E1",182,230
"ENSG00000124813.21","RUNX2",77,73
"ENSG00000124831.18","LRRFIP1",3364,3339
"ENSG00000124839.12","RAB17",260,264
"ENSG00000124875.9","CXCL6",16,16
"ENSG00000124882.3","EREG",28,19
"ENSG00000124915.10","DKFZP434K028",5,4
"ENSG00000124920.13","MYRF",3451,3483
"ENSG00000124935.3","SCGB1D2",12,1
"ENSG00000124939.5","SCGB2A1",63,2
"ENSG00000124942.13","AHNAK",21444,11272
"ENSG00000125037.12","EMC3",607,624
"ENSG00000125046.14","SSUH2",31,16
"ENSG00000125089.16","SH3TC1",503,178
"ENSG00000125107.17","CNOT1",2298,2723
"ENSG00000125122.15","LRRC29",27,16
"ENSG00000125124.11","BBS2",602,490
"ENSG00000125144.13","MT1G",1481,104
"ENSG00000125148.6","MT2A",1657,504
"ENSG00000125149.11","C16orf70",266,287
"ENSG00000125166.12","GOT2",739,1117
"ENSG00000125170.10","DOK4",405,377
"ENSG00000125207.7","PIWIL1",2,2
"ENSG00000125246.15","CLYBL",134,109
"ENSG00000125247.15","TMTC4",1239,864
"ENSG00000125249.6","RAP2A",662,598
"ENSG00000125257.14","ABCC4",237,114
"ENSG00000125266.7","EFNB2",4052,2792
"ENSG00000125304.9","TM9SF2",5270,4584
"ENSG00000125319.14","C17orf53",83,144
"ENSG00000125337.17","KIF25",63,60
"ENSG00000125347.13","IRF1",754,341
"ENSG00000125351.11","UPF3B",194,194
"ENSG00000125352.5","RNF113A",107,103
"ENSG00000125354.22","SEPT6",103,164
"ENSG00000125355.15","TMEM255A",9,42
"ENSG00000125356.6","NDUFA1",500,359
"ENSG00000125375.14","ATP5S",410,334
"ENSG00000125378.15","BMP4",14,6
"ENSG00000125384.6","PTGER2",21,19
"ENSG00000125386.15","FAM193A",879,593
"ENSG00000125388.19","GRK4",34,21
"ENSG00000125398.6","SOX9",800,710
"ENSG00000125409.12","TEKT3",14,3
"ENSG00000125430.8","HS3ST3B1",4,4
"ENSG00000125434.10","SLC25A35",40,86
"ENSG00000125445.10","MRPS7",954,1056
"ENSG00000125447.17","GGA3",2130,1950
"ENSG00000125449.6","ARMC7",176,286
"ENSG00000125450.10","NUP85",802,841
"ENSG00000125454.11","SLC25A19",202,154
"ENSG00000125457.14","MIF4GD",198,257
"ENSG00000125458.6","NT5C",573,492
"ENSG00000125459.15","MSTO1",463,488
"ENSG00000125462.16","C1orf61",7,2
"ENSG00000125482.12","TTF1",393,382
"ENSG00000125484.11","GTF3C4",1132,922
"ENSG00000125485.17","DDX31",229,187
"ENSG00000125503.12","PPP1R12C",1258,711
"ENSG00000125505.16","MBOAT7",1900,1454
"ENSG00000125508.3","SRMS",40,144
"ENSG00000125510.15","OPRL1",105,115
"ENSG00000125520.13","SLC2A4RG",1180,1954
"ENSG00000125531.6","FNDC11",200,370
"ENSG00000125534.9","PPDPF",3402,3772
"ENSG00000125538.11","IL1B",30,84
"ENSG00000125551.18","PLGLB2",3,3
"ENSG00000125611.15","CHCHD5",256,235
"ENSG00000125618.16","PAX8",5327,9265
"ENSG00000125629.14","INSIG2",493,536
"ENSG00000125630.15","POLR1B",582,540
"ENSG00000125633.10","CCDC93",973,1107
"ENSG00000125637.15","PSD4",914,662
"ENSG00000125648.14","SLC25A23",3122,2681
"ENSG00000125650.4","PSPN",40,43
"ENSG00000125651.13","GTF2F1",1841,1979
"ENSG00000125652.7","ALKBH7",616,543
"ENSG00000125656.9","CLPP",501,630
"ENSG00000125657.4","TNFSF9",32,120
"ENSG00000125676.19","THOC2",754,802
"ENSG00000125686.11","MED1",931,959
"ENSG00000125691.12","RPL23",5450,4421
"ENSG00000125703.14","ATG4C",161,140
"ENSG00000125726.10","CD70",2,1
"ENSG00000125730.16","C3",1960,5732
"ENSG00000125731.12","SH2D3A",1970,1245
"ENSG00000125733.17","TRIP10",1836,2183
"ENSG00000125734.15","GPR108",1106,1363
"ENSG00000125735.10","TNFSF14",18,29
"ENSG00000125740.13","FOSB",3562,23
"ENSG00000125741.4","OPA3",501,448
"ENSG00000125743.10","SNRPD2",1236,1527
"ENSG00000125744.11","RTN2",128,83
"ENSG00000125746.16","EML2",936,1308
"ENSG00000125753.13","VASP",1751,1738
"ENSG00000125755.18","SYMPK",1146,1016
"ENSG00000125772.12","GPCPD1",590,545
"ENSG00000125775.14","SDCBP2",266,200
"ENSG00000125779.22","PANK2",1288,1491
"ENSG00000125780.11","TGM3",32,182
"ENSG00000125787.11","GNRH2",1,NA
"ENSG00000125788.5","DEFB126",1,2
"ENSG00000125798.14","FOXA2",130,61
"ENSG00000125804.13","FAM182A",36,24
"ENSG00000125810.9","CD93",64,5
"ENSG00000125812.15","GZF1",649,633
"ENSG00000125814.17","NAPB",546,728
"ENSG00000125815.8","CST8",1,NA
"ENSG00000125817.7","CENPB",2671,2420
"ENSG00000125818.17","PSMF1",1908,1703
"ENSG00000125821.12","DTD1",450,822
"ENSG00000125823.12","CSTL1",1,1
"ENSG00000125826.20","RBCK1",1842,1984
"ENSG00000125827.8","TMX4",798,651
"ENSG00000125834.12","STK35",2232,1932
"ENSG00000125835.18","SNRPB",3734,4789
"ENSG00000125841.12","NRSN2",897,884
"ENSG00000125843.10","AP5S1",378,309
"ENSG00000125844.15","RRBP1",6948,7092
"ENSG00000125845.6","BMP2",26,23
"ENSG00000125846.15","ZNF133",465,527
"ENSG00000125848.9","FLRT3",159,127
"ENSG00000125850.10","OVOL2",205,179
"ENSG00000125863.19","MKKS",487,635
"ENSG00000125864.13","BFSP1",20,38
"ENSG00000125868.15","DSTN",4012,4503
"ENSG00000125869.9","LAMP5",1,NA
"ENSG00000125870.10","SNRPB2",1340,1165
"ENSG00000125871.13","MGME1",773,864
"ENSG00000125872.7","LRRN4",99,51
"ENSG00000125875.13","TBC1D20",1344,1394
"ENSG00000125877.12","ITPA",1508,1242
"ENSG00000125878.6","TCF15",13,19
"ENSG00000125885.13","MCM8",631,1089
"ENSG00000125895.5","TMEM74B",23,26
"ENSG00000125898.12","FAM110A",293,265
"ENSG00000125901.5","MRPS26",1117,1361
"ENSG00000125910.5","S1PR4",4,NA
"ENSG00000125912.10","NCLN",672,823
"ENSG00000125944.19","HNRNPR",2396,2147
"ENSG00000125945.14","ZNF436",312,183
"ENSG00000125952.18","MAX",797,645
"ENSG00000125962.14","ARMCX5",167,157
"ENSG00000125965.8","GDF5",19,30
"ENSG00000125966.9","MMP24",255,60
"ENSG00000125967.16","NECAB3",499,833
"ENSG00000125968.8","ID1",587,250
"ENSG00000125970.11","RALY",3639,2913
"ENSG00000125971.16","DYNLRB1",2449,2758
"ENSG00000125977.6","EIF2S2",3247,5071
"ENSG00000125991.19","ERGIC3",5829,4937
"ENSG00000125995.15","ROMO1",732,700
"ENSG00000125998.7","FAM83C",NA,1
"ENSG00000125999.10","BPIFB1",NA,2
"ENSG00000126001.15","CEP250",1905,1788
"ENSG00000126003.6","PLAGL2",2308,1861
"ENSG00000126005.16","MMP24OS",901,559
"ENSG00000126010.5","GRPR",1,NA
"ENSG00000126012.11","KDM5C",1438,1342
"ENSG00000126016.15","AMOT",1226,232
"ENSG00000126062.3","TMEM115",375,299
"ENSG00000126067.11","PSMB2",1144,1948
"ENSG00000126070.19","AGO3",783,543
"ENSG00000126088.13","UROD",343,348
"ENSG00000126091.20","ST3GAL3",41,35
"ENSG00000126106.13","TMEM53",187,152
"ENSG00000126107.14","HECTD3",596,633
"ENSG00000126214.21","KLC1",939,1124
"ENSG00000126215.13","XRCC3",172,225
"ENSG00000126216.14","TUBGCP3",475,756
"ENSG00000126217.20","MCF2L",690,475
"ENSG00000126218.11","F10",8,NA
"ENSG00000126226.21","PCID2",582,660
"ENSG00000126233.1","SLURP1",NA,2
"ENSG00000126243.8","LRFN3",101,82
"ENSG00000126246.9","IGFLR1",8,12
"ENSG00000126247.10","CAPNS1",2541,2829
"ENSG00000126249.7","PDCD2L",71,97
"ENSG00000126251.6","GPR42",NA,1
"ENSG00000126254.11","RBM42",610,744
"ENSG00000126259.19","KIRREL2",29,31
"ENSG00000126261.12","UBA2",1111,1024
"ENSG00000126262.4","FFAR2",10,NA
"ENSG00000126264.9","HCST",33,3
"ENSG00000126266.3","FFAR1",34,7
"ENSG00000126267.9","COX6B1",1135,1072
"ENSG00000126351.12","THRA",460,320
"ENSG00000126353.3","CCR7",2,3
"ENSG00000126368.5","NR1D1",148,298
"ENSG00000126391.13","FRMD8",1263,1220
"ENSG00000126432.13","PRDX5",3301,4453
"ENSG00000126453.9","BCL2L12",275,313
"ENSG00000126456.15","IRF3",1749,1472
"ENSG00000126457.21","PRMT1",2415,2524
"ENSG00000126458.3","RRAS",460,425
"ENSG00000126460.10","PRRG2",123,86
"ENSG00000126461.14","SCAF1",1950,1708
"ENSG00000126464.13","PRR12",1253,1087
"ENSG00000126467.10","TSKS",NA,1
"ENSG00000126500.3","FLRT1",9,NA
"ENSG00000126522.16","ASL",297,340
"ENSG00000126524.9","SBDS",1038,1213
"ENSG00000126561.16","STAT5A",234,163
"ENSG00000126562.16","WNK4",7,12
"ENSG00000126581.12","BECN1",814,914
"ENSG00000126583.10","PRKCG",2,1
"ENSG00000126602.10","TRAP1",1373,1297
"ENSG00000126603.8","GLIS2",1512,628
"ENSG00000126653.17","NSRP1",430,424
"ENSG00000126698.10","DNAJC8",1035,1288
"ENSG00000126705.14","AHDC1",1145,671
"ENSG00000126709.14","IFI6",2004,2414
"ENSG00000126733.20","DACH2",8,NA
"ENSG00000126746.17","ZNF384",1465,1092
"ENSG00000126749.15","EMG1",629,799
"ENSG00000126756.11","UXT",220,239
"ENSG00000126759.13","CFP",14,53
"ENSG00000126767.17","ELK1",342,332
"ENSG00000126768.12","TIMM17B",307,370
"ENSG00000126773.12","PCNX4",726,495
"ENSG00000126775.8","ATG14",516,414
"ENSG00000126777.17","KTN1",3868,2975
"ENSG00000126778.9","SIX1",30,34
"ENSG00000126785.12","RHOJ",5,NA
"ENSG00000126787.12","DLGAP5",177,469
"ENSG00000126790.11","L3HYPDH",108,90
"ENSG00000126803.9","HSPA2",1132,632
"ENSG00000126804.13","ZBTB1",755,518
"ENSG00000126814.6","TRMT5",263,178
"ENSG00000126821.7","SGPP1",75,132
"ENSG00000126822.16","PLEKHG3",2033,2071
"ENSG00000126838.9","PZP",1,4
"ENSG00000126856.14","PRDM7",4,3
"ENSG00000126858.17","RHOT1",622,758
"ENSG00000126860.11","EVI2A",21,14
"ENSG00000126861.4","OMG",2,NA
"ENSG00000126870.15","WDR60",594,447
"ENSG00000126878.12","AIF1L",2683,1305
"ENSG00000126882.12","FAM78A",22,37
"ENSG00000126883.16","NUP214",955,831
"ENSG00000126890.13","CTAG2",2,1
"ENSG00000126895.14","AVPR2",110,181
"ENSG00000126903.15","SLC10A3",535,275
"ENSG00000126934.13","MAP2K2",623,831
"ENSG00000126945.8","HNRNPH2",886,719
"ENSG00000126947.12","ARMCX1",233,214
"ENSG00000126950.7","TMEM35A",2,3
"ENSG00000126952.16","NXF5",1,NA
"ENSG00000126953.6","TIMM8A",74,94
"ENSG00000126970.15","ZC4H2",70,41
"ENSG00000127022.14","CANX",15124,15188
"ENSG00000127054.20","INTS11",1269,966
"ENSG00000127074.14","RGS13",1,NA
"ENSG00000127080.9","IPPK",304,455
"ENSG00000127081.13","ZNF484",59,76
"ENSG00000127084.18","FGD3",194,68
"ENSG00000127124.15","HIVEP3",66,26
"ENSG00000127125.8","PPCS",613,514
"ENSG00000127129.9","EDN2",320,13
"ENSG00000127152.17","BCL11B",3,NA
"ENSG00000127184.12","COX7C",2206,2152
"ENSG00000127191.17","TRAF2",364,625
"ENSG00000127220.5","ABHD8",191,163
"ENSG00000127241.16","MASP1",26,15
"ENSG00000127249.14","ATP13A4",18,8
"ENSG00000127252.5","HRASLS",20,24
"ENSG00000127311.9","HELB",297,146
"ENSG00000127314.17","RAP1B",1520,1395
"ENSG00000127324.8","TSPAN8",9,3
"ENSG00000127325.18","BEST3",1,NA
"ENSG00000127328.21","RAB3IP",1372,1406
"ENSG00000127329.15","PTPRB",83,63
"ENSG00000127334.10","DYRK2",2329,1102
"ENSG00000127337.6","YEATS4",249,286
"ENSG00000127362.2","TAS2R3",1,NA
"ENSG00000127364.3","TAS2R4",22,15
"ENSG00000127366.5","TAS2R5",28,37
"ENSG00000127377.9","CRYGN",13,NA
"ENSG00000127399.14","LRRC61",532,608
"ENSG00000127412.6","TRPV5",7,3
"ENSG00000127415.12","IDUA",167,185
"ENSG00000127418.14","FGFRL1",545,1476
"ENSG00000127419.16","TMEM175",201,201
"ENSG00000127423.10","AUNIP",36,103
"ENSG00000127445.13","PIN1",757,738
"ENSG00000127452.8","FBXL12",510,370
"ENSG00000127463.14","EMC1",1364,1439
"ENSG00000127481.14","UBR4",3199,3981
"ENSG00000127483.17","HP1BP3",2972,3136
"ENSG00000127507.17","ADGRE2",75,15
"ENSG00000127511.9","SIN3B",1310,929
"ENSG00000127526.14","SLC35E1",1285,1433
"ENSG00000127527.13","EPS15L1",416,500
"ENSG00000127528.5","KLF2",39,4
"ENSG00000127533.3","F2RL3",27,13
"ENSG00000127540.11","UQCR11",436,519
"ENSG00000127554.12","GFER",412,501
"ENSG00000127561.14","SYNGR3",278,346
"ENSG00000127564.16","PKMYT1",259,563
"ENSG00000127578.6","WFIKKN1",19,8
"ENSG00000127580.16","WDR24",230,200
"ENSG00000127585.11","FBXL16",166,137
"ENSG00000127586.16","CHTF18",758,1024
"ENSG00000127588.4","GNG13",NA,2
"ENSG00000127589.4","TUBBP1",19,20
"ENSG00000127603.25","MACF1",4655,3361
"ENSG00000127616.18","SMARCA4",4963,3456
"ENSG00000127663.14","KDM4B",1624,1186
"ENSG00000127666.9","TICAM1",391,298
"ENSG00000127720.7","METTL25",51,32
"ENSG00000127774.6","EMC6",228,253
"ENSG00000127804.12","METTL16",528,453
"ENSG00000127824.13","TUBA4A",295,702
"ENSG00000127831.10","VIL1",29,20
"ENSG00000127837.9","AAMP",1765,2013
"ENSG00000127838.13","PNKD",2491,1702
"ENSG00000127863.15","TNFRSF19",143,24
"ENSG00000127870.16","RNF6",782,1033
"ENSG00000127884.4","ECHS1",1309,1539
"ENSG00000127903.13","ZNF835",22,18
"ENSG00000127914.16","AKAP9",1531,945
"ENSG00000127920.5","GNG11",17,19
"ENSG00000127922.9","SEM1",1013,1217
"ENSG00000127928.12","GNGT1",16,10
"ENSG00000127946.16","HIP1",1462,1224
"ENSG00000127947.15","PTPN12",2444,2214
"ENSG00000127948.15","POR",2468,2031
"ENSG00000127951.6","FGL2",36,18
"ENSG00000127952.16","STYXL1",313,380
"ENSG00000127954.12","STEAP4",60,17
"ENSG00000127955.16","GNAI1",751,727
"ENSG00000127957.17","PMS2P3",117,132
"ENSG00000127980.15","PEX1",644,559
"ENSG00000127989.13","MTERF1",212,166
"ENSG00000127990.17","SGCE",644,402
"ENSG00000127993.15","RBM48",352,360
"ENSG00000127995.16","CASD1",249,182
"ENSG00000128000.15","ZNF780B",312,323
"ENSG00000128011.4","LRFN1",37,23
"ENSG00000128016.5","ZFP36",1097,437
"ENSG00000128039.10","SRD5A3",172,84
"ENSG00000128040.10","SPINK2",1,NA
"ENSG00000128045.6","RASL11B",5,5
"ENSG00000128050.8","PAICS",886,1211
"ENSG00000128052.9","KDR",31,6
"ENSG00000128059.8","PPAT",222,363
"ENSG00000128159.11","TUBGCP6",549,395
"ENSG00000128165.8","ADM2",164,316
"ENSG00000128185.9","DGCR6L",130,146
"ENSG00000128191.15","DGCR8",834,726
"ENSG00000128203.6","ASPHD2",26,10
"ENSG00000128218.7","VPREB3",1,1
"ENSG00000128228.4","SDF2L1",300,249
"ENSG00000128242.12","GAL3ST1",11,3
"ENSG00000128245.14","YWHAH",903,1072
"ENSG00000128250.5","RFPL1",NA,1
"ENSG00000128253.13","RFPL2",2,3
"ENSG00000128254.13","C22orf24",2,NA
"ENSG00000128262.8","POM121L9P",2,2
"ENSG00000128266.8","GNAZ",94,49
"ENSG00000128268.11","MGAT3",560,346
"ENSG00000128272.14","ATF4",3723,4473
